0,11,c
1,12,l
1,12,j
1,12,i
1,12,g
1,12,g
0,11,o
1,12,p
1,12,u
0,11,w
1,12,p
0,11,a
0,11,z
1,12,x
1,12,p
0,11,u
0,11,z
0,11,d
1,12,r
0,11,l
0,11,f
1,12,a
1,12,c
0,11,s
0,11,h
0,11,o
0,11,d
1,12,p
0,11,g
0,11,u
0,11,v
0,11,t
0,11,f
0,11,w
1,12,a
1,12,u
0,11,y
1,12,n
1,12,u
1,12,m
1,12,r
0,11,b
1,12,a
1,12,g
0,11,k
1,12,w
0,11,d
0,11,h
0,11,s
1,12,b
0,11,y
0,11,g
0,11,i
0,11,l
0,11,q
1,12,e
0,11,m
0,11,d
1,12,c
0,11,e
1,12,b
1,12,y
1,12,j
0,11,n
1,12,t
0,11,m
1,12,r
1,12,w
0,11,j
0,11,x
1,12,j
1,12,y
1,12,x
0,11,l
1,12,b
1,12,m
1,12,x
0,11,y
0,11,o
1,12,f
1,12,x
1,12,v
1,12,t
0,11,o
0,11,z
0,11,i
0,11,v
0,11,u
0,11,j
1,12,h
1,12,o
0,11,d
1,12,i
0,11,y
1,12,w
0,11,q
0,11,c
0,11,r
1,12,u
0,11,y
0,11,x
0,11,a
0,11,y
0,11,y
0,11,w
1,12,b
0,11,l
1,12,f
0,11,j
1,12,q
1,12,h
0,11,r
0,11,v
0,11,b
1,12,x
1,12,e
0,11,w
1,12,u
0,11,y
0,11,i
1,12,e
0,11,t
0,11,q
1,12,p
0,11,d
0,11,z
0,11,x
1,12,j
0,12,l
1,12,g
0,12,s
1,12,l
1,12,b
1,12,d
1,12,u
1,12,a
1,12,k
0,12,v
1,12,q
0,12,i
0,12,f
0,12,m
1,12,c
0,12,a
1,12,r
1,12,t
0,12,s
0,12,v
0,12,i
1,12,x
0,12,h
1,12,q
1,12,b
0,12,p
0,12,d
1,12,w
1,12,p
1,12,d
0,12,q
1,12,j
0,12,h
1,12,n
1,12,u
0,12,n
1,12,m
1,12,y
1,12,n
1,12,b
1,12,p
0,12,r
1,12,j
0,12,o
1,12,s
1,12,p
1,12,b
0,12,j
1,12,u
0,12,w
1,12,h
1,12,j
1,12,s
1,12,n
1,12,k
1,12,q
1,12,o
0,12,g
0,12,q
1,12,q
1,12,h
0,12,x
1,13,m
1,13,m
0,12,a
0,12,w
0,12,u
0,12,n
1,13,k
1,13,l
0,12,l
1,13,n
1,13,g
1,13,b
1,13,r
0,12,d
1,13,b
1,13,v
1,13,g
0,12,e
1,13,s
0,12,m
0,12,o
1,13,x
0,12,s
0,12,o
0,12,y
1,13,b
0,12,l
1,13,e
1,13,w
0,12,f
1,13,f
1,13,t
0,12,c
0,12,m
0,12,w
0,12,t
1,13,j
1,13,t
1,13,o
0,12,h
1,13,l
0,12,i
0,12,q
0,12,g
1,13,m
1,13,k
0,12,w
1,13,h
1,13,t
1,13,t
1,13,o
0,12,g
0,12,n
1,13,z
1,13,b
0,12,p
0,12,g
0,12,c
0,12,i
1,13,q
1,13,h
0,12,s
0,12,u
0,12,s
0,12,g
1,13,c
0,12,u
0,12,o
0,12,t
0,12,v
0,12,q
0,12,k
0,12,y
0,12,i
1,13,y
1,13,d
1,13,s
0,12,k
1,13,u
1,13,k
0,12,r
0,12,u
1,13,m
1,13,n
0,12,x
1,13,e
0,12,p
0,12,b
0,12,f
1,13,e
0,12,p
0,12,v
0,12,i
1,13,s
1,13,c
1,13,b
1,13,p
0,12,j
1,13,t
0,12,b
0,12,y
1,13,z
0,12,u
1,13,a
0,12,b
0,12,e
0,12,u
0,12,v
1,13,i
0,12,i
0,12,f
0,12,d
1,13,g
1,13,s
0,12,n
0,12,m
0,12,s
0,12,r
0,12,r
0,12,g
1,13,v
0,12,b
0,12,x
0,12,x
1,13,n
0,12,r
1,13,g
1,13,m
1,13,d
0,12,a
1,13,x
1,13,y
0,12,i
1,13,b
0,12,s
1,13,c
0,12,h
1,13,d
0,12,w
0,13,z
1,13,f
0,13,u
1,13,l
0,13,n
0,13,q
1,13,l
1,13,x
0,13,v
0,13,s
0,13,l
1,13,u
0,13,z
1,13,e
1,13,p
0,13,x
0,13,t
1,13,h
1,13,x
1,13,v
1,13,h
0,13,l
0,13,w
0,13,d
0,13,w
1,13,t
0,13,z
1,13,o
0,13,z
1,13,o
1,13,y
1,13,h
0,13,d
0,13,d
1,13,f
0,13,x
1,13,m
1,13,i
1,13,x
0,13,r
1,13,l
1,13,w
0,13,v
1,13,i
0,13,k
1,13,l
0,13,c
0,13,d
0,13,i
1,13,x
1,13,x
0,13,w
1,13,p
0,13,n
1,13,s
0,13,d
0,13,q
1,13,q
1,13,t
0,13,z
1,13,o
1,13,x
0,13,t
1,13,x
1,13,t
1,13,s
0,13,l
1,13,d
0,13,p
1,13,e
0,13,g
0,13,c
1,13,d
0,13,q
0,13,c
1,14,w
0,13,n
1,14,o
0,13,l
0,13,z
0,13,c
1,14,i
1,14,w
1,14,g
0,13,t
0,13,v
1,14,r
0,13,p
1,14,q
1,14,s
1,14,h
1,14,b
0,13,l
0,13,l
1,14,n
0,13,r
1,14,w
0,13,b
1,14,b
0,13,v
1,14,a
0,13,r
0,13,o
1,14,o
0,13,h
1,14,m
1,14,d
0,13,t
0,13,t
0,13,l
0,13,c
0,13,x
1,14,l
1,14,f
0,13,w
1,14,w
1,14,d
1,14,v
0,13,d
1,14,d
0,13,i
0,13,b
1,14,l
1,14,b
0,13,s
0,13,f
0,13,c
1,14,z
0,13,p
1,14,n
0,13,t
0,13,w
1,14,d
0,13,s
1,14,w
1,14,u
1,14,y
1,14,v
0,13,a
0,13,f
1,14,k
1,14,h
1,14,f
0,13,y
1,14,k
0,13,q
0,13,z
1,14,d
0,13,v
1,14,c
1,14,l
0,13,y
0,13,k
0,13,k
0,13,v
0,13,c
1,14,w
0,13,d
1,14,y
1,14,s
1,14,s
1,14,e
0,13,a
0,13,s
1,14,f
0,13,a
1,14,j
0,13,n
0,13,l
1,14,e
1,14,z
1,14,o
1,14,e
0,13,c
1,14,c
0,13,e
1,14,l
0,13,m
0,13,z
1,14,m
1,14,k
1,14,p
0,13,h
1,14,p
0,13,l
0,13,l
1,14,o
0,13,z
0,13,l
1,14,n
1,14,z
1,14,w
0,13,y
0,13,o
1,14,t
1,14,i
1,14,c
0,13,l
0,13,t
1,14,a
0,13,g
1,14,k
1,14,s
0,13,i
1,14,a
0,14,d
1,14,r
1,14,n
0,14,k
0,14,w
0,14,i
0,14,o
0,14,g
0,14,g
0,14,y
0,14,a
1,14,o
0,14,m
0,14,i
1,14,f
0,14,f
0,14,b
1,14,n
1,14,b
1,14,u
0,14,i
1,14,n
1,14,f
1,14,x
1,14,z
1,14,u
0,14,c
0,14,b
0,14,x
1,14,z
1,14,h
1,14,b
1,14,i
1,14,e
0,14,g
0,14,n
1,14,z
0,14,x
0,14,o
1,14,x
0,14,o
0,14,q
0,14,d
0,14,l
1,14,h
0,14,j
0,14,a
0,14,j
1,14,o
1,14,z
1,14,u
1,14,d
1,14,j
0,14,u
1,14,w
1,14,a
0,14,i
0,14,v
1,14,s
1,14,t
0,14,s
1,14,w
1,14,t
1,14,r
1,14,s
0,14,a
1,15,f
0,14,b
1,15,o
1,15,m
1,15,b
1,15,u
1,15,u
0,14,o
1,15,e
0,14,u
0,14,n
0,14,m
0,14,t
1,15,y
1,15,n
0,14,h
1,15,f
0,14,i
1,15,i
0,14,m
1,15,x
1,15,h
0,14,t
0,14,s
0,14,f
1,15,j
0,14,v
0,14,t
1,15,y
1,15,b
1,15,n
0,14,b
1,15,h
1,15,t
1,15,w
0,14,k
1,15,p
0,14,z
0,14,s
0,14,c
0,14,g
0,14,i
0,14,z
1,15,t
1,15,h
1,15,b
0,14,g
0,14,d
1,15,b
1,15,m
0,14,s
1,15,u
0,14,u
1,15,z
0,14,j
1,15,p
1,15,f
0,14,c
1,15,f
0,14,u
0,14,z
0,14,v
0,14,p
1,15,t
0,14,w
1,15,e
0,14,z
1,15,n
0,14,v
1,15,e
1,15,v
1,15,e
0,14,t
1,15,m
0,14,c
1,15,j
0,14,l
1,15,j
0,14,n
1,15,i
1,15,x
1,15,f
0,14,x
0,14,a
0,14,l
0,14,f
1,15,n
1,15,g
1,15,b
0,14,m
0,14,m
1,15,i
1,15,e
1,15,u
1,15,k
0,14,q
1,15,z
0,14,z
0,14,k
0,14,a
1,15,p
1,15,c
1,15,u
0,14,c
0,14,o
0,14,j
0,14,p
1,15,n
0,14,d
1,15,l
0,14,r
0,14,r
0,14,t
0,14,k
1,15,h
1,15,v
0,14,c
1,15,z
0,14,v
0,14,t
1,15,h
0,14,x
0,14,f
1,15,m
1,15,a
0,14,z
0,14,k
1,15,b
1,15,e
1,15,i
1,15,w
1,15,a
1,15,v
1,15,w
0,14,d
0,14,j
0,15,u
1,15,l
0,15,l
0,15,j
1,15,m
0,15,k
1,15,n
1,15,l
0,15,x
0,15,z
1,15,k
1,15,x
1,15,d
1,15,p
0,15,t
1,15,h
0,15,f
1,15,f
1,15,r
0,15,b
1,15,n
1,15,p
1,15,l
1,15,z
0,15,b
1,15,o
0,15,p
1,15,c
1,15,c
1,15,v
1,15,i
0,15,z
1,15,c
0,15,f
1,15,p
1,15,a
1,15,x
1,15,r
0,15,r
1,15,o
0,15,p
1,15,x
1,15,w
0,15,b
1,15,d
0,15,k
0,15,i
1,15,r
0,15,w
0,15,c
1,15,o
1,16,j
1,16,j
1,16,h
1,16,r
0,15,l
0,15,o
0,15,v
0,15,p
0,15,l
0,15,h
1,16,n
0,15,x
0,15,m
0,15,j
0,15,p
1,16,h
1,16,z
0,15,u
0,15,u
1,16,o
0,15,w
1,16,y
1,16,r
1,16,d
1,16,j
0,15,t
0,15,m
0,15,u
1,16,q
1,16,f
1,16,c
0,15,n
0,15,q
1,16,v
1,16,i
1,16,f
0,15,f
1,16,p
0,15,u
0,15,v
1,16,m
1,16,d
1,16,s
1,16,n
0,15,z
1,16,m
1,16,x
0,15,v
0,15,q
1,16,b
0,15,t
0,15,l
0,15,f
0,15,h
1,16,h
0,15,v
1,16,f
0,15,a
1,16,d
0,15,j
1,16,c
0,15,g
1,16,r
1,16,j
1,16,r
1,16,u
1,16,z
0,15,b
0,15,z
0,15,l
1,16,j
0,15,m
0,15,i
1,16,y
1,16,g
1,16,o
1,16,t
1,16,g
1,16,q
0,15,x
1,16,o
0,15,j
1,16,b
0,15,w
1,16,h
1,16,l
1,16,k
1,16,y
1,16,u
1,16,i
1,16,z
1,16,b
1,16,p
1,16,v
1,16,n
1,16,w
1,16,j
1,16,v
0,15,x
0,15,e
0,15,o
1,16,e
1,16,p
1,16,a
0,15,l
1,16,p
0,15,z
1,16,g
1,16,t
1,16,m
0,15,w
1,16,u
1,16,j
0,15,s
0,15,o
1,16,e
1,16,d
1,16,j
1,16,k
0,15,p
1,16,p
1,16,o
1,16,f
0,15,q
1,16,j
0,15,b
1,16,g
0,15,d
0,15,h
1,16,x
0,15,k
0,15,a
1,16,g
1,16,z
1,16,x
0,15,p
0,15,o
0,15,n
0,15,r
1,16,z
0,15,b
1,16,l
1,16,m
1,16,z
1,16,n
0,15,t
1,16,a
1,16,b
1,16,k
0,15,j
1,16,u
1,16,o
0,15,j
0,15,e
0,15,r
1,16,r
0,15,t
0,15,k
1,16,j
0,15,s
1,16,c
0,15,m
1,16,n
1,16,l
1,16,y
0,15,m
1,16,y
0,15,q
1,16,k
1,16,a
0,15,g
0,15,m
1,16,w
0,15,o
0,15,p
0,15,t
0,15,j
0,15,e
1,17,i
1,17,l
0,15,o
0,15,o
0,16,j
1,17,q
0,16,l
1,17,f
0,16,z
0,16,i
0,16,e
1,17,r
0,16,o
1,17,o
0,16,m
1,17,w
0,16,z
0,16,s
1,17,n
1,17,q
0,16,s
0,16,p
1,17,r
0,16,x
0,16,h
0,16,a
1,17,n
1,17,e
0,16,x
1,17,b
0,16,b
1,17,z
0,16,h
1,17,m
0,16,d
1,17,i
0,16,q
1,17,c
1,17,u
1,17,s
1,17,x
1,17,s
0,16,d
0,16,w
1,17,s
0,16,c
0,16,v
0,16,c
0,16,b
0,16,d
1,17,z
0,16,m
1,17,v
0,16,a
0,16,f
0,16,h
1,17,p
1,17,n
0,16,t
1,17,n
1,17,y
1,17,n
0,16,e
0,16,l
1,17,d
0,16,l
1,17,a
1,17,h
1,17,o
0,16,p
0,16,m
1,17,x
1,17,v
1,17,h
1,17,u
0,16,d
1,17,i
0,16,w
1,17,j
1,17,y
1,17,y
0,16,m
1,17,n
0,16,c
0,16,k
0,16,t
0,16,k
0,16,z
0,16,e
0,16,a
1,17,b
0,16,z
1,17,i
0,16,h
1,17,b
1,17,i
1,17,h
0,16,v
0,16,e
0,16,m
0,16,m
0,16,i
0,16,s
0,16,h
1,17,q
1,17,j
0,16,z
1,17,v
1,17,x
0,16,p
1,17,k
0,16,t
0,16,a
1,17,a
1,17,p
0,16,x
0,16,i
0,16,c
0,16,l
1,17,g
0,16,m
1,17,p
1,17,v
0,16,z
1,17,x
1,17,i
1,17,g
0,16,m
0,16,p
0,16,b
0,16,h
0,16,x
0,16,x
0,16,u
0,16,t
1,17,v
0,16,h
0,16,k
0,16,f
1,17,f
0,16,x
0,16,d
1,17,j
0,16,n
1,17,v
1,17,q
1,17,f
1,17,p
0,16,d
1,17,j
0,16,p
0,16,h
0,16,v
1,17,u
0,16,h
1,17,e
0,16,v
1,17,y
0,16,h
0,16,d
1,17,c
0,16,h
0,16,y
1,17,v
0,16,q
1,17,x
0,16,r
1,17,l
1,17,c
1,17,w
1,17,e
1,17,y
1,17,f
0,16,e
0,16,s
1,17,c
1,17,x
1,17,k
0,16,f
1,17,y
1,17,s
0,16,f
1,17,n
0,16,k
0,16,a
0,16,b
0,16,v
1,17,s
1,17,p
1,17,l
0,16,v
0,17,g
1,17,e
1,17,h
0,17,b
1,17,q
1,17,t
1,17,l
0,17,n
1,17,w
1,17,v
1,17,c
0,17,a
1,17,q
0,17,w
1,17,w
1,17,w
1,18,t
1,18,j
0,17,l
1,18,c
0,17,p
1,18,k
1,18,x
1,18,f
0,17,s
0,17,v
0,17,z
1,18,q
0,17,z
0,17,x
1,18,w
1,18,k
1,18,y
1,18,b
1,18,k
0,17,s
0,17,b
0,17,u
1,18,f
1,18,w
0,17,f
1,18,r
1,18,j
0,17,v
1,18,m
0,17,g
0,17,d
0,17,y
0,17,e
1,18,p
1,18,b
0,17,f
1,18,i
0,17,q
0,17,n
1,18,d
0,17,q
1,18,i
0,17,p
1,18,h
1,18,e
1,18,g
1,18,h
1,18,z
1,18,r
1,18,x
1,18,c
1,18,n
1,18,k
0,17,p
1,18,d
1,18,h
1,18,u
1,18,n
0,17,c
1,18,u
1,18,k
0,17,o
0,17,o
1,18,t
1,18,z
1,18,j
1,18,l
0,17,o
1,18,j
1,18,r
1,18,s
0,17,k
0,17,u
0,17,t
1,18,y
1,18,t
1,18,w
0,17,x
0,17,z
0,17,c
1,18,s
0,17,m
0,17,m
0,17,o
0,17,s
1,18,n
0,17,u
0,17,c
1,18,z
0,17,i
1,18,d
0,17,c
0,17,h
0,17,s
0,17,i
0,17,b
1,18,c
1,18,q
0,17,a
1,18,k
1,18,p
1,18,c
1,18,l
0,17,p
0,17,c
0,17,d
1,18,y
1,18,v
1,18,y
1,18,h
0,17,a
1,18,b
0,17,l
1,18,d
0,17,y
1,18,b
0,17,w
0,17,z
0,17,v
0,17,p
0,17,r
0,17,a
0,17,k
0,17,c
0,17,i
1,18,r
0,17,y
1,18,w
1,18,h
1,18,e
0,17,y
0,17,x
0,17,g
1,18,f
1,18,v
0,17,l
1,18,i
0,17,v
0,17,z
1,18,i
0,17,i
1,18,v
1,18,d
0,17,r
1,18,o
0,17,f
0,17,s
0,17,j
0,17,n
1,18,n
0,17,x
1,18,m
0,17,s
1,18,r
1,18,d
1,18,x
1,18,f
0,17,t
1,18,d
1,18,o
0,17,d
0,17,z
1,18,n
0,17,r
0,17,s
0,17,u
0,17,l
1,18,x
1,18,g
1,18,s
0,17,u
1,18,p
1,18,z
0,17,y
0,17,x
0,17,j
1,18,j
0,17,l
1,18,q
1,18,b
0,17,f
0,17,g
0,17,w
0,17,t
0,17,a
0,17,p
0,17,m
1,18,d
1,18,d
0,17,i
1,18,l
0,18,i
0,18,u
0,18,t
1,18,y
0,18,g
0,18,w
0,18,i
1,18,p
0,18,c
1,18,b
1,18,u
1,19,q
0,18,g
0,18,v
0,18,k
0,18,z
1,19,j
0,18,s
0,18,c
1,19,e
1,19,n
0,18,u
0,18,v
1,19,n
0,18,y
1,19,y
1,19,p
1,19,k
0,18,h
1,19,p
1,19,c
1,19,y
0,18,e
0,18,k
0,18,n
1,19,v
0,18,q
1,19,l
1,19,i
1,19,x
0,18,b
1,19,m
0,18,u
0,18,i
1,19,o
0,18,t
1,19,l
1,19,o
0,18,y
1,19,h
1,19,s
1,19,f
0,18,p
0,18,i
1,19,f
1,19,y
0,18,q
1,19,q
1,19,t
0,18,s
1,19,h
1,19,p
1,19,m
0,18,p
1,19,u
0,18,v
1,19,v
0,18,r
0,18,c
1,19,v
0,18,l
0,18,g
1,19,p
1,19,f
1,19,y
0,18,f
1,19,m
0,18,z
0,18,d
1,19,w
0,18,g
1,19,t
0,18,s
1,19,j
1,19,f
0,18,a
0,18,w
0,18,i
1,19,n
1,19,z
0,18,b
0,18,l
1,19,w
0,18,s
0,18,a
0,18,o
0,18,r
1,19,f
1,19,c
0,18,e
1,19,w
1,19,n
0,18,r
1,19,x
1,19,k
0,18,m
1,19,t
1,19,f
0,18,v
0,18,l
1,19,t
1,19,h
1,19,b
0,18,f
0,18,j
1,19,l
1,19,w
0,18,r
1,19,n
0,18,n
1,19,x
0,18,u
0,18,t
1,19,u
0,18,t
1,19,y
0,18,a
0,18,k
1,19,g
0,18,l
0,18,u
0,18,q
1,19,p
1,19,c
1,19,j
1,19,f
1,19,c
0,18,p
1,19,k
1,19,m
1,19,b
0,18,l
1,19,x
1,19,d
1,19,z
0,18,u
0,18,l
1,19,j
1,19,b
0,18,n
0,18,i
0,18,m
0,18,e
0,18,r
1,19,a
1,19,y
1,19,y
1,19,b
1,19,n
1,19,p
0,18,h
1,19,d
0,18,m
0,18,t
1,19,b
0,18,y
0,18,p
0,18,y
0,18,t
0,18,x
1,19,h
0,18,d
0,18,r
1,19,i
1,19,i
0,18,q
0,18,k
0,18,r
0,18,z
1,19,u
0,18,s
0,18,z
1,19,q
0,18,s
1,19,e
1,19,s
0,18,k
1,19,t
0,18,c
1,19,e
1,19,e
1,19,c
1,19,l
0,18,y
0,18,f
0,18,c
0,18,j
0,18,s
1,19,f
0,19,e
0,19,q
0,19,k
0,19,z
1,19,v
0,19,l
1,19,p
0,19,i
0,19,q
0,19,g
1,19,c
1,19,q
1,19,p
1,20,l
0,19,h
0,19,x
1,20,s
1,20,h
0,19,w
0,19,n
1,20,b
0,19,w
1,20,c
1,20,p
0,19,d
1,20,e
1,20,i
1,20,u
0,19,w
0,19,f
1,20,i
0,19,w
1,20,u
0,19,b
0,19,x
0,19,i
1,20,i
0,19,d
0,19,p
1,20,j
0,19,k
1,20,f
1,20,q
0,19,l
0,19,d
1,20,k
0,19,i
1,20,f
1,20,a
0,19,g
1,20,m
0,19,l
1,20,s
1,20,k
0,19,e
0,19,v
0,19,h
0,19,y
0,19,b
0,19,x
0,19,i
1,20,e
1,20,a
1,20,c
0,19,r
0,19,h
0,19,p
0,19,p
1,20,q
0,19,a
0,19,h
0,19,v
0,19,y
0,19,g
0,19,a
0,19,t
1,20,k
0,19,c
0,19,m
0,19,c
1,20,r
1,20,y
0,19,x
1,20,x
1,20,e
0,19,e
1,20,c
0,19,s
1,20,a
1,20,o
1,20,y
1,20,p
1,20,z
1,20,t
0,19,s
0,19,c
0,19,t
0,19,w
1,20,a
0,19,r
1,20,h
1,20,o
1,20,k
0,19,p
1,20,g
0,19,j
0,19,d
0,19,e
0,19,w
1,20,q
0,19,l
1,20,c
0,19,j
1,20,v
1,20,b
1,20,i
1,20,o
0,19,w
0,19,a
1,20,p
0,19,m
1,20,i
0,19,v
0,19,u
0,19,w
1,20,h
0,19,w
1,20,i
1,20,a
0,19,s
0,19,s
1,20,w
0,19,y
0,19,w
1,20,a
0,19,d
0,19,r
0,19,h
0,19,t
1,20,v
1,20,v
0,19,i
0,19,z
0,19,j
0,19,l
1,20,d
1,20,o
1,20,y
0,19,h
0,19,f
0,19,q
0,19,n
1,20,i
0,19,f
0,19,f
0,19,p
0,19,r
0,19,q
1,20,f
1,20,n
0,19,q
1,20,u
0,19,h
0,19,r
0,19,x
1,20,r
0,19,v
0,19,p
1,20,o
1,20,l
1,20,x
0,19,f
1,20,p
1,20,f
1,20,t
1,20,s
0,19,p
0,20,o
0,20,l
1,20,m
1,20,l
1,20,j
0,20,s
0,20,d
1,20,t
1,20,t
1,20,u
0,20,e
1,20,b
1,20,w
0,20,h
1,20,m
1,20,o
1,20,f
0,20,n
1,20,l
0,20,a
1,20,r
1,20,s
1,20,l
0,20,o
0,20,z
0,20,l
0,20,s
0,20,x
0,20,t
1,20,i
1,20,w
0,20,e
0,20,a
1,20,g
0,20,l
1,20,c
1,20,x
1,20,r
1,20,e
1,20,a
1,20,d
1,20,g
1,20,x
1,20,u
0,20,f
1,20,n
1,21,d
1,21,o
0,20,u
0,20,x
0,20,y
0,20,z
0,20,t
0,20,t
0,20,c
1,21,k
0,20,k
1,21,s
0,20,j
1,21,i
1,21,d
0,20,e
0,20,c
1,21,d
0,20,u
0,20,g
0,20,s
0,20,l
0,20,k
1,21,n
1,21,m
0,20,h
0,20,d
0,20,n
0,20,s
0,20,i
1,21,i
0,20,a
1,21,q
1,21,e
1,21,c
0,20,m
1,21,b
1,21,k
0,20,f
0,20,z
1,21,z
1,21,o
1,21,i
0,20,x
0,20,j
0,20,i
0,20,t
1,21,g
1,21,n
1,21,p
0,20,d
1,21,v
1,21,b
0,20,l
0,20,o
0,20,f
0,20,m
1,21,v
1,21,p
0,20,h
1,21,k
1,21,s
0,20,n
1,21,u
0,20,y
0,20,y
1,21,v
1,21,j
0,20,z
1,21,b
1,21,l
0,20,q
1,21,c
1,21,w
1,21,q
1,21,t
1,21,c
0,20,a
0,20,a
0,20,a
1,21,r
1,21,i
0,20,z
0,20,x
0,20,h
0,20,b
1,21,r
1,21,s
0,20,m
1,21,r
1,21,s
0,20,o
0,20,o
0,20,q
0,20,r
0,20,a
0,20,j
1,21,r
0,20,i
0,20,n
1,21,t
1,21,f
0,20,j
1,21,s
1,21,k
1,21,s
1,21,d
1,21,l
0,20,c
0,20,a
0,20,v
0,20,n
0,20,d
1,21,a
1,21,f
1,21,u
1,21,u
1,21,f
1,21,r
1,21,d
0,20,r
1,21,c
0,20,s
1,21,i
0,20,e
0,20,h
0,20,o
0,20,l
1,21,b
0,20,e
1,21,g
0,20,r
0,20,f
1,21,q
0,20,w
0,20,j
0,20,j
1,21,j
0,20,q
0,20,d
1,21,a
0,20,u
0,20,r
1,21,f
1,21,o
0,20,c
1,21,e
0,20,i
0,20,m
1,21,w
1,21,v
0,20,k
1,21,n
1,21,v
0,21,w
0,21,g
0,21,r
0,21,e
0,21,v
1,21,q
1,21,u
0,21,q
0,21,k
0,21,l
0,21,s
1,21,c
1,21,w
1,21,g
0,21,h
1,21,z
0,21,c
0,21,j
0,21,s
1,21,y
0,21,z
0,21,c
1,21,i
1,21,g
0,21,o
0,21,a
1,21,k
1,21,m
0,21,z
0,21,h
1,21,e
1,21,s
0,21,p
1,21,d
1,21,s
0,21,u
1,21,x
1,21,f
1,21,a
0,21,l
0,21,n
0,21,y
1,21,u
1,21,x
1,21,u
1,21,b
0,21,b
1,21,z
1,21,a
1,21,o
0,21,j
1,21,g
0,21,e
1,21,l
1,21,y
1,22,z
0,21,e
1,22,w
1,22,u
1,22,b
0,21,z
0,21,d
1,22,r
0,21,w
1,22,e
1,22,f
0,21,w
1,22,h
0,21,k
1,22,o
1,22,j
0,21,x
1,22,z
1,22,x
0,21,e
0,21,t
1,22,u
0,21,x
0,21,s
0,21,k
1,22,h
0,21,g
1,22,b
1,22,d
1,22,b
0,21,g
0,21,i
1,22,s
0,21,c
0,21,p
0,21,u
1,22,q
1,22,j
1,22,a
0,21,n
0,21,m
1,22,u
0,21,f
1,22,r
0,21,l
1,22,j
0,21,o
0,21,i
0,21,s
0,21,w
0,21,a
1,22,r
0,21,m
0,21,c
0,21,p
0,21,u
1,22,p
1,22,y
0,21,f
1,22,p
1,22,j
0,21,v
0,21,i
0,21,n
1,22,f
1,22,i
1,22,b
1,22,k
1,22,d
0,21,o
0,21,m
0,21,n
0,21,x
0,21,u
1,22,w
1,22,w
0,21,k
1,22,t
1,22,t
1,22,h
0,21,x
0,21,g
0,21,m
0,21,r
1,22,v
0,21,y
1,22,l
0,21,o
1,22,i
0,21,n
1,22,l
0,21,y
1,22,p
1,22,m
0,21,g
1,22,i
1,22,m
1,22,r
0,21,u
0,21,d
0,21,a
0,21,g
1,22,j
1,22,x
0,21,k
1,22,z
1,22,e
1,22,t
0,21,k
0,21,c
0,21,z
1,22,c
0,21,k
0,21,z
1,22,c
1,22,d
0,21,q
0,21,d
1,22,m
1,22,f
1,22,q
0,21,l
1,22,v
0,21,a
0,21,x
0,21,m
1,22,w
0,21,w
1,22,i
0,21,f
1,22,p
0,21,p
1,22,r
1,22,e
1,22,a
0,21,c
1,22,c
0,21,z
0,21,j
1,22,u
1,22,n
1,22,b
0,21,q
0,22,m
0,22,s
0,22,s
0,22,j
0,22,p
0,22,q
1,22,k
1,22,k
0,22,k
0,22,x
0,22,m
0,22,r
0,22,l
0,22,u
1,22,w
1,22,u
1,22,s
0,22,l
1,22,f
1,22,x
0,22,f
1,22,j
1,22,c
0,22,q
0,22,i
1,22,b
1,22,c
0,22,d
0,22,q
1,22,g
0,22,d
0,22,q
0,22,g
1,22,j
1,22,s
0,22,g
0,22,b
0,22,h
1,22,m
0,22,b
1,22,o
0,22,o
0,22,p
0,22,h
1,22,o
0,22,m
1,22,e
0,22,e
0,22,t
0,22,s
0,22,y
1,22,o
0,22,m
0,22,l
1,22,r
0,22,r
1,22,i
1,22,b
1,22,q
1,22,p
1,22,t
0,22,z
0,22,h
1,22,l
1,22,g
0,22,n
0,22,x
1,22,y
1,22,s
1,22,n
0,22,p
0,22,n
1,23,j
1,23,u
1,23,w
0,22,c
0,22,q
1,23,i
0,22,z
0,22,a
0,22,n
1,23,i
1,23,h
1,23,f
1,23,k
0,22,d
1,23,n
1,23,k
0,22,o
0,22,e
1,23,e
1,23,o
0,22,l
0,22,u
1,23,u
1,23,j
1,23,s
0,22,y
0,22,w
0,22,e
0,22,q
0,22,g
0,22,u
1,23,g
1,23,o
1,23,s
1,23,r
0,22,g
0,22,i
0,22,q
1,23,d
1,23,y
0,22,c
1,23,i
0,22,z
1,23,f
0,22,u
0,22,v
0,22,h
0,22,q
0,22,i
0,22,q
0,22,k
0,22,y
1,23,a
0,22,p
1,23,k
1,23,r
1,23,n
0,22,g
0,22,j
1,23,y
0,22,y
1,23,x
0,22,b
0,22,u
1,23,m
1,23,v
0,22,w
0,22,u
1,23,g
1,23,g
1,23,g
0,22,n
1,23,n
1,23,r
0,22,p
0,22,a
0,22,r
1,23,b
0,22,t
0,22,l
1,23,o
0,22,k
0,22,g
1,23,k
1,23,j
0,22,a
0,22,k
1,23,d
0,22,r
0,22,y
0,22,h
0,22,v
0,22,g
1,23,a
1,23,h
0,22,g
1,23,z
1,23,h
0,22,p
0,22,y
1,23,e
0,22,w
0,22,m
0,22,i
1,23,l
0,23,u
0,23,j
1,23,d
1,23,m
1,23,j
1,23,j
1,23,b
0,23,n
0,23,w
0,23,q
0,23,c
0,23,h
1,23,l
0,23,t
1,23,v
1,23,a
1,23,m
0,23,e
0,23,z
